occurrenceID,eventID,basisOfRecord,taxonID,scientificName,recordedBy,occurrenceStatus,individualCount,organismQuantity,organismQuantityType,publicDisplay,dataAccess,lifeStage,sex,reproductiveCondition,behavior,covariateSample,preparations,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,occurrenceRemarks,materialSampleID,recordNumber,organismRemarks,identificationID,diameter,diameter_flag,height,height_flag,pitchTubes,exitHoles,activeBranchCanker,inactiveBranchCanker,activeBoleCanker,inactiveBoleCanker,deadTop,percentLive,boleChar_text,boleChar_numeric,damageCodes,verbatimLatitude,verbatimLongitude
E34-Tree22,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM",,,,,0,measured,1.07,measured,,,,,,,N,99,N,,,37.9516525,-119.9132287
E34-Tree23,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM, pretty good",,,,,0.7,measured,1.47,measured,,,,,,,N,99,N,,,37.95163466,-119.9132413
E34-Tree24,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM, brown needles",,,,,0,measured,1,measured,,,,,,,N,96,N,,,37.95164346,-119.9132437
E34-Tree25,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM",,,,,0,measured,1.3,measured,,,,,,,N,99,N,,,37.9516444,-119.9132463
E34-Tree26,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM",,,,,0,measured,1,measured,,,,,,,N,99,N,,,37.95162254,-119.9132368
E34-Tree27,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM, mostly brown needles",,,,,0,measured,1.1,measured,,,,,,,N,87,N,,,37.9516563,-119.9132868
E34-Tree28,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM",,,,,0,measured,1.25,measured,,,,,,,N,98,N,,,37.95163987,-119.9132939
E34-Tree29,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"WF, NM, two leaders",,,,,0,measured,1.1,measured,,,,,,,N,93,N,,,37.95164907,-119.9133314
E34-Tree30,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.21,measured,,,,,,,N,96,N,,,37.95163266,-119.9133303
E34-Tree31,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.29,measured,,,,,,,N,98,N,,,37.95163174,-119.9133303
E34-Tree32,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.19,measured,,,,,,,N,98,N,,,37.95162856,-119.91333
E34-Tree33,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"two leaders, 1 dying, WF, NM",,,,,0,measured,1.21,measured,,,,,,,N,96,N,,,37.9516092,-119.9133274
E34-Tree34,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.06,measured,,,,,,,N,98,N,,,37.95163507,-119.9133351
E34-Tree35,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.01,measured,,,,,,,N,98,N,,,37.95163761,-119.9133364
E34-Tree36,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, pretty brown",,,,,0,measured,1.31,measured,,,,,,,N,94,N,,,37.9516325,-119.9133419
E34-Tree37,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, brown needles",,,,,0,measured,1,measured,,,,,,,N,93,N,,,37.95164424,-119.9133487
E34-Tree38,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.1,measured,,,,,,,N,98,N,,,37.95161631,-119.9133503
E34-Tree39,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.02,measured,,,,,,,N,99,N,,,37.95161926,-119.9133546
E34-Tree40,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.1,measured,,,,,,,N,97,N,,,37.95162239,-119.9133578
E34-Tree41,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.02,measured,,,,,,,N,97,N,,,37.95162088,-119.9133585
E34-Tree42,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.22,measured,,,,,,,N,98,N,,,37.95161547,-119.9133605
E34-Tree43,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, dtop, crook, pitch on bole, mech",,,,,0,measured,1.03,measured,,,,,,,Y,82,N,,MECH|DTOP|CROK,37.95163618,-119.9133633
E34-Tree44,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.01,measured,,,,,,,N,99,N,,,37.95163433,-119.9133634
E34-Tree45,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"2 leaders, 1 leader dead",,,,,0,measured,1.07,measured,,,,,,,N,92,N,,,37.95162949,-119.9133621
E34-Tree46,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.1,measured,,,,,,,N,97,N,,,37.95162427,-119.9133603
E34-Tree47,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, growing in CEIN",,,,,0,measured,1.12,measured,,,,,,,N,96,N,,,37.95160665,-119.9133663
E34-Tree48,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.32,measured,,,,,,,N,98,N,,,37.95160227,-119.9133569
E34-Tree49,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, brown needles",,,,,0,measured,1.06,measured,,,,,,,N,93,N,,,37.951648,-119.9133712
E34-Tree50,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"mech, NM, WF",,,,,0,measured,1.05,measured,,,,,,,N,97,N,,MECH,37.95164794,-119.9133689
E34-Tree51,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, flag, brown needles",,,,,0,measured,1.01,measured,,,,,,,N,97,N,,,37.95162371,-119.9134035
E34-Tree52,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.02,measured,,,,,,,N,98,N,,,37.9516197,-119.9134001
E34-Tree53,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.29,measured,,,,,,,N,98.5,N,,,37.95161637,-119.9134108
E34-Tree54,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.3,measured,,,,,,,N,97,N,,,37.95161166,-119.913413
E34-Tree55,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,1.4,measured,1.5,measured,,,,,,,N,98,N,,,37.95160081,-119.9134054
E34-Tree56,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, supp",,,,,0,measured,1.35,measured,,,,,,,N,98,N,,,37.95159705,-119.9134032
E34-Tree57,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, supp",,,,,0,measured,1.35,measured,,,,,,,N,98,N,,,37.95159724,-119.9134021
E34-Tree58,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.26,measured,,,,,,,N,98,N,,,37.95160018,-119.9134064
E34-Tree59,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,growth pitch,,,,,2.6,measured,2.2,measured,,,,,,,N,99,N,,,37.95160094,-119.9134287
E34-Tree60,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, supp (in CEIN)",,,,,0.7,measured,1.38,measured,,,,,,,N,96,N,,,37.95160672,-119.9134326
E34-Tree61,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"supp, in CEIN",,,,,0,measured,1.21,measured,,,,,,,N,97,N,,,37.95160931,-119.9134496
E34-Tree62,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0.9,measured,1.4,measured,,,,,,,N,99,N,,,37.95162709,-119.9134801
E34-Tree63,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF sup (in CEIN)",,,,,0.9,measured,1.38,measured,,,,,,,N,98,N,,,37.95162476,-119.913483
E34-Tree64,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.09,measured,,,,,,,N,99,N,,,37.95164383,-119.9134964
E34-Tree65,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,1.8,measured,1.39,measured,,,,,,,N,98,N,,,37.9516464,-119.9135017
E34-Tree66,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"brown needles, mech",,,,,1.2,measured,1.5,measured,,,,,,,N,96,N,,MECH,37.95164225,-119.9135018
E34-Tree67,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.3,measured,,,,,,,N,98,N,,,37.95164401,-119.9135023
E34-Tree68,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.35,measured,,,,,,,N,98,N,,,37.95165999,-119.9135032
E34-Tree69,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,1.1,measured,1.39,measured,,,,,,,N,98,N,,,37.95165256,-119.9135034
E34-Tree70,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,brown needles,,,,,0,measured,1.32,measured,,,,,,,N,97,N,,,37.95166186,-119.9135083
E34-Tree71,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, growth pitch",,,,,0.8,measured,1.48,measured,,,,,,,N,98,N,,,37.9516667,-119.9135097
E34-Tree72,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"growth pitch, NM, WF",,,,,0,measured,1.31,measured,,,,,,,N,97,N,,,37.9516573,-119.9135187
E34-Tree73,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, lots of brown needles, Dtop",,,,,0.9,measured,1.38,measured,,,,,,,Y,45,N,,DTOP,37.95162191,-119.9135101
E34-Tree74,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF, supp",,,,,0,measured,1.36,measured,,,,,,,N,97,N,,,37.95166126,-119.9135198
E34-Tree75,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,brown needles,,,,,0,measured,1.01,measured,,,,,,,N,99,N,,,37.9516231,-119.913514
E34-Tree76,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,1.4,measured,1.52,measured,,,,,,,N,98,N,,,37.95163301,-119.913519
E34-Tree77,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,1.03,measured,1.54,measured,,,,,,,N,99,N,,,37.95162258,-119.9135062
E34-Tree78,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"healthy, NM, WF",,,,,3.2,measured,2.5,measured,,,,,,,N,98,N,,,37.95162398,-119.9135142
E34-Tree79,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,SD,,,,,0,measured,1.32,measured,,,,,,,Y,0,N,,SD,37.95162921,-119.9135319
E34-Tree80,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,healthy,,,,,0,measured,1.05,measured,,,,,,,N,99,N,,,37.95164177,-119.9135179
E34-Tree81,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,healthy,,,,,0,measured,1.03,measured,,,,,,,N,99,N,,,37.95164582,-119.9135318
E34-Tree82,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"lean, growing around DD tree",,,,,0,measured,1.32,measured,,,,,,,N,99,N,,LEAN,37.9516511,-119.9135333
E34-Tree83,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,healthy,,,,,0,measured,1.27,measured,,,,,,,N,100,N,,,37.95163854,-119.9135473
E34-Tree84,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,mech,,,,,0,measured,1.07,measured,,,,,,,N,98,N,,MECH,37.95161775,-119.9134915
E34-Tree85,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,healthy,,,,,0,measured,1.05,measured,,,,,,,N,99,N,,,37.9516108,-119.9135024
E34-Tree86,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,healthy,,,,,0,measured,1.2,measured,,,,,,,N,99,N,,,37.95161319,-119.9135089
E34-Tree87,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"NM, WF",,,,,0,measured,1.35,measured,,,,,,,N,99,N,,,37.95160764,-119.9135074
E34-Tree88,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,healthy,,,,,0,measured,1.06,measured,,,,,,,N,99,N,,,37.95158844,-119.9134905
E34-Tree89,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"lean, NM, WF",,,,,0,measured,1.1,measured,,,,,,,N,96,N,,LEAN,37.95157993,-119.9134997
E34-Tree90,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"Dtop, pitch on bole",,,,,0.8,measured,1.4,measured,,,,,,,Y,50,N,,DTOP,37.95158166,-119.9135084
E34-Tree91,34,HumanObservation,ABCO,"Abies concolor (Gordon & Glend.) Lindl. Ex Hildebr., 1861",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,healthy,,,,,0,measured,1.09,measured,,,,,,,N,99,N,,,37.95159329,-119.9135104
E34-Tree92,34,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|TMD|SWA|MDM|EMS|EAS,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|TMD|SWA|MDM|EMS|EAS,2023-09-01,,,,,"lean, SD",,,,,0,measured,1.13,measured,,,,,,,Y,0,N,,SD|LEAN,37.95159318,-119.9135057
E35-Tree1,35,HumanObservation,PIPO,"Pinus ponderosa Douglas ex C.Lawson, 1836",JEC|MDM|EMS|SWA|EAS|TMD,present,1,1,individual,yes,unrestricted,,,NA,,,,JEC|MDM|EMS|SWA|EAS|TMD,2023-07-06,,,,,NA,,,,,85.5,measured,45.7,measured,,,,,,,N,99,N,,,37.52434113,-119.6451421
